step,reward,mean_capacity,min_capacity,max_capacity,loss,eps
0.0,0.20985341316151232,1.066028700301628,0.20985341316151232,1.25,0.0,0.9
1.0,0.44521579470094397,1.0972398069469764,0.44521579470094397,1.240932615254105,0.0,0.897004994449071
2.0,0.21103273910560552,1.0922316948120097,0.21103273910560552,1.2489367962240547,0.0,0.894019955629531
3.0,0.8297294848689774,1.1419005489772207,0.8297294848689774,1.2490648619930083,0.0,0.8910448503742513
4.0,0.48174832127438144,1.0913718608141125,0.48174832127438144,1.2498952080411965,0.0,0.8880796456264761
5.0,0.34886110713289975,1.11644461434648,0.34886110713289975,1.2499830565654133,0.0,0.8851243084394558
6.0,0.5207774013259729,1.113102622798062,0.5207774013259729,1.25,0.0,0.8821788059760798
7.0,0.5007803397099201,1.1300378581684933,0.5007803397099201,1.25,0.0,0.8792431055085128
8.0,0.06461865728015259,1.1173325508443335,0.06461865728015259,1.25,0.0,0.8763171744178305
9.0,0.32689133304414225,1.0888270859264408,0.32689133304414225,1.25,0.0,0.8734009801936573
10.0,0.4331412857741862,1.1406554698622835,0.4331412857741862,1.24967437101566,0.0,0.8704944904338053
11.0,0.16616436886559782,1.0518331305453275,0.16616436886559782,1.2499147066241387,0.0,0.8675976728439139
12.0,0.28558968928642503,1.1028105758432134,0.28558968928642503,1.25,0.0,0.8647104952370909
13.0,0.29994658126985585,1.0458077434170985,0.29994658126985585,1.2496201738777912,0.0,0.8618329255335557
14.0,0.5093652183549726,1.1112285577443521,0.5093652183549726,1.2473785318696031,0.0,0.858964931760282
15.0,0.4970696697224436,1.149293870563223,0.4970696697224436,1.2479262327301237,0.0,0.8561064820506427
16.0,0.32676286324868603,1.1305386167149851,0.32676286324868603,1.2479950334136773,0.0,0.853257544644056
17.0,0.20240208693761094,1.1256975802003448,0.20240208693761094,1.2492233646824684,0.0,0.8504180878856326
18.0,0.10286528619286886,1.1209349288045478,0.10286528619286886,1.2457512080635649,0.0,0.8475880802258239
19.0,0.937757745440442,1.1460521077060952,0.937757745440442,1.2474467103776996,0.0,0.8447674902200709
20.0,0.24568783760185284,1.06164507446583,0.24568783760185284,1.2479018165602154,0.0,0.841956286528456
21.0,0.31595687228643765,1.105561519503572,0.31595687228643765,1.2472151397028177,0.0,0.8391544379153535
22.0,0.5700401406772918,1.1725187669025936,0.5700401406772918,1.2494958365523234,0.0,0.8363619132490833
23.0,0.18657640517871169,1.1474923287435748,0.18657640517871169,1.2494106675773584,0.0,0.8335786815015647
24.0,0.03531904205029289,1.054023550710592,0.03531904205029289,1.24987261679509,0.0,0.8308047117479722
25.0,0.6054032849713927,1.1061495828214978,0.6054032849713927,1.2495227055674423,0.0,0.828039973166391
26.0,0.3287386386309008,1.0669444980882807,0.3287386386309008,1.2458684738906673,0.0,0.8252844350374748
27.0,0.09802590434179384,1.0046589145981273,0.09802590434179384,1.2498831794819023,0.0,0.8225380667441053
28.0,0.2102837397629366,1.087354116412711,0.2102837397629366,1.25,0.0,0.819800837771051
29.0,1.0257027893832236,1.1930354691976215,1.0257027893832236,1.2495567402076606,0.0,0.8170727177046281
