step,reward,mean_capacity,min_capacity,max_capacity,loss,eps
0.0,0.024739139250992526,0.955490203665641,0.024739139250992526,1.25,0.0,0.9
1.0,0.5885187293167254,1.0392652313705344,0.5885187293167254,1.25,0.0,0.897004994449071
2.0,1.0462691197182268,1.1840361961525392,1.0462691197182268,1.25,0.0,0.894019955629531
3.0,0.6369270686452078,1.0505880706888502,0.6369270686452078,1.242185471882213,0.0,0.8910448503742513
4.0,0.08498523945651591,0.950299732902933,0.08498523945651591,1.25,0.0,0.8880796456264761
5.0,0.41757893088496006,0.954409582849091,0.41757893088496006,1.248273411624094,0.0,0.8851243084394558
6.0,0.44976443216693374,1.073483766174517,0.44976443216693374,1.2484469917565368,0.0,0.8821788059760798
7.0,0.6076114520307997,0.9834355172777807,0.6076114520307997,1.25,0.0,0.8792431055085128
8.0,0.5608484408645684,1.116196576455136,0.5608484408645684,1.2399229112692243,0.0,0.8763171744178305
9.0,0.14537691562421107,0.9573628144814268,0.14537691562421107,1.25,0.0,0.8734009801936573
10.0,0.18773223736363182,1.1104767644853906,0.18773223736363182,1.247628126888994,0.0,0.8704944904338053
11.0,1.1228233344063039,1.2151673743089426,1.1228233344063039,1.25,0.0,0.8675976728439139
12.0,0.05936724696160273,0.8724295869145209,0.05936724696160273,1.25,0.0,0.8647104952370909
13.0,0.23124429927796372,0.9203313728819784,0.23124429927796372,1.25,0.0,0.8618329255335557
14.0,0.020414614895223778,0.7609525130431544,0.020414614895223778,1.2478783119688157,0.0,0.858964931760282
15.0,0.41724483157700787,1.0541177808343174,0.41724483157700787,1.238895541291492,0.0,0.8561064820506427
16.0,0.44526449941555046,1.0594490898081137,0.44526449941555046,1.2494935091737343,0.0,0.853257544644056
17.0,0.324081932282324,0.9139051308430952,0.324081932282324,1.25,0.0,0.8504180878856326
18.0,0.11621799963323456,0.8430319280726503,0.11621799963323456,1.25,0.0,0.8475880802258239
19.0,0.07704858729856673,0.9327411901628151,0.07704858729856673,1.25,0.0,0.8447674902200709
20.0,0.5148787106370284,0.9990659563871029,0.5148787106370284,1.241221401649332,0.0,0.841956286528456
21.0,0.6918706903316627,1.1427681734999435,0.6918706903316627,1.25,0.0,0.8391544379153535
22.0,0.1307107183446739,0.9567351962904823,0.1307107183446739,1.219889366371465,0.0,0.8363619132490833
23.0,0.5028893501300247,1.12575021009189,0.5028893501300247,1.2491170592850855,0.0,0.8335786815015647
24.0,0.26476313650862415,0.8172260503624589,0.26476313650862415,1.25,0.0,0.8308047117479722
25.0,0.6192984963628536,0.9794531197653911,0.6192984963628536,1.25,0.0,0.828039973166391
26.0,0.14244966806101392,0.9555957557345055,0.14244966806101392,1.25,0.0,0.8252844350374748
27.0,0.9407033698706578,1.147008304051975,0.9407033698706578,1.25,0.0,0.8225380667441053
28.0,0.5962764734907127,1.01156134375408,0.5962764734907127,1.25,0.0,0.819800837771051
29.0,0.4652205963829387,0.9975947795469462,0.4652205963829387,1.25,0.0,0.8170727177046281
30.0,0.22075522584129587,0.9609702976544721,0.22075522584129587,1.25,0.0,0.8143536762323635
31.0,0.2548933764219267,0.9508002730239177,0.2548933764219267,1.2456507030519475,0.0,0.8116436831426577
32.0,0.1977158167623862,1.0020870815512033,0.1977158167623862,1.25,0.0,0.808942708324448
33.0,0.4470430389460292,1.0130655419331824,0.4470430389460292,1.25,0.0,0.8062507217668754
34.0,0.179363317716462,0.8190268439505516,0.179363317716462,1.25,0.0,0.8035676935589506
35.0,0.21797972857361256,1.0322932567787395,0.21797972857361256,1.241013768812361,0.0,0.8008935938892214
36.0,0.7291859778243658,1.101877334736153,0.7291859778243658,1.25,0.0,0.7982283930454418
37.0,0.3325129234089993,1.0513443213870781,0.3325129234089993,1.25,0.0,0.7955720614142415
38.0,0.7291463333153015,1.044581382152444,0.7291463333153015,1.25,0.0,0.7929245694807974
39.0,0.49826445428604416,1.0311295948472103,0.49826445428604416,1.25,0.0,0.7902858878285052
40.0,0.041486260437846915,0.936459177063505,0.041486260437846915,1.25,0.0,0.7876559871386527
41.0,0.33727184231430396,0.8980449297959805,0.33727184231430396,1.2485220632418623,0.0,0.7850348381900942
42.0,0.6693365199005575,1.026626163972733,0.6693365199005575,1.25,0.0,0.7824224118589252
43.0,0.536120960033924,0.9754153423311612,0.536120960033924,1.2499460735714145,0.0,0.7798186791181599
44.0,0.12365766494651187,0.9230116592764184,0.12365766494651187,1.25,0.0,0.7772236110374077
45.0,0.03430739323752443,0.9019702277857549,0.03430739323752443,1.2399814161199494,0.0,0.774637178782552
46.0,0.01590511308978552,0.8500839258975125,0.01590511308978552,1.25,0.0,0.7720593536154301
47.0,0.0031885799884564673,0.9814299595185949,0.0031885799884564673,1.2454575471522416,0.0,0.7694901068935136
48.0,0.5537600791794752,1.1203960818261571,0.5537600791794752,1.25,0.0,0.7669294100695903
49.0,0.0338568674282468,0.84930136861724,0.0338568674282468,1.25,0.0,0.7643772346914468
50.0,0.05415914171086186,0.9706800702161269,0.05415914171086186,1.25,0.0,0.7618335524015527
51.0,0.9219402744768171,1.1326545207082186,0.9219402744768171,1.245238512679224,0.0,0.7592983349367454
52.0,0.2373137978505211,1.0092693021611119,0.2373137978505211,1.25,0.0,0.7567715541279157
53.0,0.45562529452439376,1.063521542398833,0.45562529452439376,1.25,0.0,0.7542531818996954
54.0,0.224986078057235,0.9138958702054225,0.224986078057235,1.25,0.0,0.7517431902701448
55.0,0.12865626304428027,0.9248362302807009,0.12865626304428027,1.25,0.0,0.7492415513504425
56.0,1.0451796438672123,1.1947444631656625,1.0451796438672123,1.25,0.0,0.7467482373445744
57.0,0.2529528353810551,1.0362768563051394,0.2529528353810551,1.25,0.0,0.744263220549026
58.0,0.15043628747153648,1.0501735496499356,0.15043628747153648,1.2461835165256447,0.0,0.7417864733524743
59.0,0.3782273465133376,1.0767743670313368,0.3782273465133376,1.25,0.0,0.7393179682354802
60.0,1.1131135218139079,1.1924883264134036,1.1131135218139079,1.2497494251962948,0.0,0.7368576777701836
61.0,0.5688823891341943,1.0876781114829044,0.5688823891341943,1.249408751869739,0.0,0.7344055746199989
62.0,0.9085732788909456,1.114234803604991,0.9085732788909456,1.25,0.0,0.7319616315393098
63.0,0.33265666240174935,1.082014634803148,0.33265666240174935,1.25,0.0,0.7295258213731683
64.0,0.1856162134182235,0.9126526258064702,0.1856162134182235,1.25,0.0,0.7270981170569921
65.0,0.22510543054417717,1.00440934378117,0.22510543054417717,1.25,0.0,0.7246784916162635
66.0,1.0490134499576274,1.1792716227556939,1.0490134499576274,1.25,0.0,0.7222669181662307
67.0,0.8726483612926745,1.1631487194307448,0.8726483612926745,1.25,0.0,0.7198633699116082
68.0,0.42576766349198897,1.0174340519445308,0.42576766349198897,1.25,0.0,0.7174678201462795
69.0,0.6353581626694649,1.0223676853277779,0.6353581626694649,1.25,0.0,0.7150802422530007
70.0,0.6245869842701022,1.0484924779480458,0.6245869842701022,1.2488638662501652,0.0,0.7127006097031034
71.0,0.403197064796462,0.9233743431816881,0.403197064796462,1.25,0.0,0.7103288960562021
72.0,0.1288433296546374,0.900435438779217,0.1288433296546374,1.25,0.0,0.7079650749598981
73.0,0.9660914713237643,1.152869702473491,0.9660914713237643,1.25,0.0,0.7056091201494884
74.0,0.6776318281557938,1.1438062153954882,0.6776318281557938,1.25,0.0,0.7032610054476729
75.0,0.4377491580834625,1.0446200592210317,0.4377491580834625,1.25,0.0,0.7009207047642644
76.0,0.045039168327925816,0.8954096468647311,0.045039168327925816,1.25,0.0,0.6985881920958976
77.0,0.13327451973951118,0.825950571002398,0.13327451973951118,1.25,0.0,0.6962634415257414
78.0,0.27773939407099035,1.0595144096621782,0.27773939407099035,1.2464473774064022,0.0,0.6939464272232096
79.0,0.8837413986477093,1.1518579811344973,0.8837413986477093,1.25,0.0,0.6916371234436753
80.0,0.07050574278299918,1.0792639867790876,0.07050574278299918,1.25,0.0,0.6893355045281838
81.0,0.15268112997909083,1.061048564859115,0.15268112997909083,1.25,0.0,0.6870415449031678
82.0,0.047012597214263346,0.91244559788882,0.047012597214263346,1.25,0.0,0.6847552190801637
83.0,0.414324527971054,1.0316954858031404,0.414324527971054,1.25,0.0,0.6824765016555272
84.0,0.22683247280000235,0.7571962410798647,0.22683247280000235,1.25,0.0,0.6802053673101529
85.0,0.8276857021712021,1.155686075662356,0.8276857021712021,1.25,0.0,0.6779417908091911
86.0,0.7838020523950485,1.1356508573072248,0.7838020523950485,1.2495714501356783,0.0,0.6756857470017686
87.0,0.061221935641289256,0.969943990656604,0.061221935641289256,1.25,0.0,0.6734372108207087
