step,reward,mean_capacity,min_capacity,max_capacity,loss,eps
0.0,0.9794823609519543,1.2145371854415106,0.9794823609519543,1.25,0.0,0.9
1.0,1.0006459078440377,1.2245772277527913,1.0006459078440377,1.2497108456699986,0.0,0.897004994449071
2.0,1.204826094421483,1.243439108309065,1.204826094421483,1.2499703302640472,0.0,0.894019955629531
3.0,1.2036351103015672,1.2418475446192316,1.2036351103015672,1.2499862977199165,0.0,0.8910448503742513
4.0,1.0500476729300126,1.23277685395843,1.0500476729300126,1.2499972766763596,0.0,0.8880796456264761
5.0,0.8830823766557838,1.2178876964329919,0.8830823766557838,1.25,0.0,0.8851243084394558
6.0,1.1478437689861085,1.2296506813690864,1.1478437689861085,1.2499570211027307,0.0,0.8821788059760798
7.0,0.02133761937835601,1.1737750794507007,0.02133761937835601,1.2499668975357077,0.0,0.8792431055085128
8.0,0.6790648970551721,1.1673587176313347,0.6790648970551721,1.249666959061537,0.0,0.8763171744178305
9.0,1.0513632963241695,1.2048507778270063,1.0513632963241695,1.249992018949014,0.0,0.8734009801936573
10.0,0.9874441091329252,1.2245336282452275,0.9874441091329252,1.2499954060391751,0.0,0.8704944904338053
11.0,1.0038934109431636,1.203704145957501,1.0038934109431636,1.25,0.0,0.8675976728439139
12.0,1.177785729388895,1.2361694448579994,1.177785729388895,1.2499510457831966,0.0,0.8647104952370909
13.0,1.0748897420288221,1.2221678160263283,1.0748897420288221,1.2499125741675676,0.0,0.8618329255335557
14.0,1.2127810191519421,1.2402184919683277,1.2127810191519421,1.2497987541429554,0.0,0.858964931760282
15.0,1.1865036602347936,1.2334732145299472,1.1865036602347936,1.249289963800888,0.0,0.8561064820506427
16.0,1.229715041973264,1.246656834590845,1.229715041973264,1.2496462294553399,0.0,0.853257544644056
17.0,1.1457781420370603,1.232660807877602,1.1457781420370603,1.2497890027809129,0.0,0.8504180878856326
18.0,0.8512795962442359,1.200583544504815,0.8512795962442359,1.2497323993378424,0.0,0.8475880802258239
19.0,1.2140990175201518,1.2445685373433824,1.2140990175201518,1.2498283152257077,0.0,0.8447674902200709
20.0,0.776784072586617,1.19188956095724,0.776784072586617,1.2499939203580965,0.0,0.841956286528456
21.0,1.1106467228444556,1.2255628099373852,1.1106467228444556,1.2499045502417863,0.0,0.8391544379153535
22.0,1.0616732733877832,1.2373773766187113,1.0616732733877832,1.2498920279743044,0.0,0.8363619132490833
23.0,0.8438284923052226,1.2167909953873546,0.8438284923052226,1.2498500383897044,0.0,0.8335786815015647
24.0,0.9140925805623357,1.2114832084971063,0.9140925805623357,1.2498706805688804,0.0,0.8308047117479722
25.0,1.1737696225688228,1.2360835808472617,1.1737696225688228,1.2497415753064818,0.0,0.828039973166391
26.0,1.127572210886358,1.2334602869238303,1.127572210886358,1.25,0.0,0.8252844350374748
27.0,0.9736206914272799,1.2016124981634007,0.9736206914272799,1.25,0.0,0.8225380667441053
28.0,0.33896065107355927,1.1894327646579668,0.33896065107355927,1.2498918426015153,0.0,0.819800837771051
29.0,1.1540259056117577,1.2348586767958198,1.1540259056117577,1.2499870327020963,0.0,0.8170727177046281
30.0,0.9814053169567575,1.2121771034929845,0.9814053169567575,1.25,0.0,0.8143536762323635
31.0,1.1294295028819605,1.2307032833813678,1.1294295028819605,1.2498958713877104,0.0,0.8116436831426577
32.0,1.18302052663663,1.2380036580476683,1.18302052663663,1.2498534289099201,0.0,0.808942708324448
33.0,1.1907527494901862,1.2406864377004414,1.1907527494901862,1.2495245876917083,0.0,0.8062507217668754
34.0,0.19160205860057092,1.174848174462743,0.19160205860057092,1.25,0.0,0.8035676935589506
35.0,1.1624977269880652,1.2324674948186694,1.1624977269880652,1.2498335383236763,0.0,0.8008935938892214
36.0,0.45744092659740215,1.1882802367108873,0.45744092659740215,1.2498359092472986,0.0,0.7982283930454418
37.0,0.9573293466416607,1.2168785483975042,0.9573293466416607,1.2499028866609492,0.0,0.7955720614142415
38.0,1.1930183151764548,1.2382424491612505,1.1930183151764548,1.2498737314549626,0.0,0.7929245694807974
39.0,0.5427467286396697,1.1828892005632068,0.5427467286396697,1.249720242717568,0.0,0.7902858878285052
40.0,1.1109232375225708,1.2274761769739946,1.1109232375225708,1.2499347578342503,0.0,0.7876559871386527
41.0,0.9711865905346246,1.221806707869653,0.9711865905346246,1.25,0.0,0.7850348381900942
42.0,1.1054274097370445,1.2266201251069853,1.1054274097370445,1.25,0.0,0.7824224118589252
43.0,1.1411326155830614,1.2358385180201676,1.1411326155830614,1.2493184744430197,0.0,0.7798186791181599
44.0,0.6205497340549355,1.199347740117596,0.6205497340549355,1.25,0.0,0.7772236110374077
45.0,0.9460518804569086,1.211945716413441,0.9460518804569086,1.25,0.0,0.774637178782552
46.0,0.2132669034024211,1.1492793631193876,0.2132669034024211,1.2499959408597046,0.0,0.7720593536154301
47.0,0.7578101518658639,1.1945364410053572,0.7578101518658639,1.2498906780863432,0.0,0.7694901068935136
48.0,1.1245715674297276,1.2372914118565084,1.1245715674297276,1.2498634898290473,0.0,0.7669294100695903
49.0,0.876239240878095,1.2136909819751165,0.876239240878095,1.2498228435016674,0.0,0.7643772346914468
50.0,0.9246871090594647,1.2110282908030734,0.9246871090594647,1.249963854652962,0.0,0.7618335524015527
51.0,0.8917313855170056,1.2019213768741337,0.8917313855170056,1.2498613708661948,0.0,0.7592983349367454
52.0,0.199491589416511,1.1784316575212928,0.199491589416511,1.2499721802603938,0.0,0.7567715541279157
53.0,1.115843517631809,1.2199444061354063,1.115843517631809,1.2498419983169846,0.0,0.7542531818996954
54.0,0.8940552816346757,1.201578535171971,0.8940552816346757,1.25,0.0,0.7517431902701448
55.0,1.0150742650173037,1.2274277519489327,1.0150742650173037,1.2498264684844136,0.0,0.7492415513504425
56.0,1.029383435647906,1.220114246108868,1.029383435647906,1.2498736522572547,0.0,0.7467482373445744
57.0,1.0876385502875223,1.2204619976510924,1.0876385502875223,1.2496259801373197,0.0,0.744263220549026
58.0,1.111283765215099,1.2227613143604248,1.111283765215099,1.249973206248655,0.0,0.7417864733524743
59.0,0.05755011500741944,1.1627464806071184,0.05755011500741944,1.2498344704993296,0.0,0.7393179682354802
60.0,1.132582800484994,1.2361194811256975,1.132582800484994,1.249766558278582,0.0,0.7368576777701836
61.0,1.2188926706882028,1.242334540104956,1.2188926706882028,1.2499166558012105,0.0,0.7344055746199989
62.0,1.1894174421045567,1.2371862568525915,1.1894174421045567,1.2499520204544636,0.0,0.7319616315393098
63.0,0.5927772407362469,1.1415970195575378,0.5927772407362469,1.2496898347256344,0.0,0.7295258213731683
