step,reward,mean_capacity,min_capacity,max_capacity,loss,eps
0.0,0.19778448071881585,1.0269232512299298,0.19778448071881585,1.25,0.0,0.9
1.0,0.4365354595615798,1.169676827903222,0.4365354595615798,1.25,0.0,0.897004994449071
2.0,0.21088457203785493,1.078049085767939,0.21088457203785493,1.2499056229886634,0.0,0.894019955629531
3.0,0.521923801582102,1.1298764345398549,0.521923801582102,1.249761253088324,0.0,0.8910448503742513
4.0,0.460075609867894,1.1295100403393592,0.460075609867894,1.2399847458841153,0.0,0.8880796456264761
5.0,0.7636927692942354,1.1136266618815553,0.7636927692942354,1.25,0.0,0.8851243084394558
6.0,0.5150324837678434,1.121277748965546,0.5150324837678434,1.248761660203945,0.0,0.8821788059760798
7.0,0.03735388826507569,1.0800098295777114,0.03735388826507569,1.2481269044273076,0.0,0.8792431055085128
8.0,0.6981652514458954,1.1099352714125146,0.6981652514458954,1.248840310850554,0.0,0.8763171744178305
9.0,0.4470374799078666,1.1178340950862669,0.4470374799078666,1.2496725073092871,0.0,0.8734009801936573
10.0,0.48314672629590577,1.1247616485519127,0.48314672629590577,1.2499839293224997,0.0,0.8704944904338053
11.0,0.24631300963870575,1.0410148162926727,0.24631300963870575,1.2494269564314733,0.0,0.8675976728439139
12.0,0.8272454986018913,1.1704909375469528,0.8272454986018913,1.25,0.0,0.8647104952370909
13.0,0.7046932219330111,1.1187421281177792,0.7046932219330111,1.249752578412521,0.0,0.8618329255335557
14.0,0.17494336332588337,1.052365194577383,0.17494336332588337,1.25,0.0,0.858964931760282
15.0,0.3629455227903877,1.0892383333542868,0.3629455227903877,1.25,0.0,0.8561064820506427
16.0,0.32559695736909067,1.1081251180552383,0.32559695736909067,1.25,0.0,0.853257544644056
17.0,0.17562338468342428,1.039672276071243,0.17562338468342428,1.248705256751441,0.0,0.8504180878856326
18.0,0.10329811452746976,1.0695293219922375,0.10329811452746976,1.2491066257717036,0.0,0.8475880802258239
19.0,0.32102276525914064,1.0954816019233182,0.32102276525914064,1.25,0.0,0.8447674902200709
20.0,0.23969912905752888,1.0839518445432579,0.23969912905752888,1.2495614866548215,0.0,0.841956286528456
21.0,0.5148315999588609,1.1418687886765024,0.5148315999588609,1.2486865854182092,0.0,0.8391544379153535
22.0,0.01446825104068555,1.0657331791606355,0.01446825104068555,1.249955887254198,0.0,0.8363619132490833
23.0,0.19706763281494974,1.1386184592321948,0.19706763281494974,1.2499122229255972,0.0,0.8335786815015647
24.0,0.27260038822574933,1.1135397749757279,0.27260038822574933,1.2422843866004105,0.0,0.8308047117479722
25.0,0.770828464095011,1.119833074625973,0.770828464095011,1.2494162799920527,0.0,0.828039973166391
26.0,0.3011655860819665,1.066620400261902,0.3011655860819665,1.2483577849147232,0.0,0.8252844350374748
27.0,0.4459246874293797,1.1058220244663008,0.4459246874293797,1.2485765765359984,0.0,0.8225380667441053
28.0,0.22006240658692083,1.071519545594168,0.22006240658692083,1.249134408220926,0.0,0.819800837771051
29.0,0.48315940485452924,1.1463609417767044,0.48315940485452924,1.24956719827978,0.0,0.8170727177046281
30.0,0.4182612713813197,1.057578690361498,0.4182612713813197,1.2498272534063197,0.0,0.8143536762323635
31.0,0.2636071750552286,1.140590164665637,0.2636071750552286,1.2497254361235848,0.0,0.8116436831426577
32.0,0.296678474538742,1.0603503347159937,0.296678474538742,1.25,0.0,0.808942708324448
33.0,0.34685779649279347,1.1451734905640603,0.34685779649279347,1.25,0.0,0.8062507217668754
34.0,0.26287111599831053,1.008180697606005,0.26287111599831053,1.25,0.0,0.8035676935589506
35.0,0.7536519459664497,1.1424507791624543,0.7536519459664497,1.25,0.0,0.8008935938892214
36.0,0.19839237258478767,1.0720859220131913,0.19839237258478767,1.2490021859191962,0.0,0.7982283930454418
37.0,0.7772626918768301,1.1620685581861159,0.7772626918768301,1.2496205551076556,0.0,0.7955720614142415
38.0,0.2954080512720051,1.0585634782364908,0.2954080512720051,1.24913397885412,0.0,0.7929245694807974
39.0,0.5107182942850002,1.1307253300549138,0.5107182942850002,1.25,0.0,0.7902858878285052
40.0,0.06390460170215087,0.9955889722865242,0.06390460170215087,1.2463637230673825,0.0,0.7876559871386527
41.0,0.8668931710526068,1.1667739219910342,0.8668931710526068,1.247673470150237,0.0,0.7850348381900942
42.0,0.6646268887231735,1.1454696215512217,0.6646268887231735,1.25,0.0,0.7824224118589252
43.0,0.8048518108152338,1.134059687623824,0.8048518108152338,1.25,0.0,0.7798186791181599
44.0,0.5425873929343393,1.1148935397088824,0.5425873929343393,1.2480024313481657,0.0,0.7772236110374077
45.0,0.6427414288549232,1.1504934484632778,0.6427414288549232,1.248535227096603,0.0,0.774637178782552
46.0,0.27339051896301725,1.052587544007707,0.27339051896301725,1.2499829624716017,0.0,0.7720593536154301
47.0,0.6757125132828954,1.1181434576188103,0.6757125132828954,1.2488125731791995,0.0,0.7694901068935136
48.0,0.28589865808994513,1.0319749388573987,0.28589865808994513,1.2491309789892948,0.0,0.7669294100695903
49.0,0.7176763815972548,1.194372362506071,0.7176763815972548,1.2498725599595666,0.0,0.7643772346914468
50.0,0.5073133601472288,1.1558516655281479,0.5073133601472288,1.25,0.0,0.7618335524015527
51.0,0.1328385132418495,1.0215213420578797,0.1328385132418495,1.2388739052786255,0.0,0.7592983349367454
